_id,pin,address,start_year,approved_date,program_name,num_years,abatement_amount,neighborhood,council_district,ward,dpw_streets,dpw_enviro,dpw_parks,police_zone,fire_zone,longitude,latitude
13107,0120N00015006000,5583 BERLIN WAY,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.9488849845511,40.4846174014323
13108,0120N00015006100,5585 BERLIN WAY,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94892428292444,40.4846606561188
13109,0120N00015006200,5587 BERLIN WAY,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94895242052318,40.48470821309066
13110,0120N00015006300,5589 BERLIN WAY,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.9489904377502,40.48475042376595
13111,0120N00015006400,146 56TH ST,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94864341900207,40.48466285791293
13112,0120N00015006500,142 56TH ST,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94867273889395,40.484710348557066
13113,0120N00015006600,138 56TH ST,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94871124875966,40.48475444214425
13114,0120N00015006700,134 56TH ST,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94873988041434,40.484802042692145
13115,0120N00015006800,130 56TH ST,2022,2017-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94877711819925,40.484844470427426
13116,0023M00095000000,513 KNOLL ST,2019,2017-11-26,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-6,-80.0013005250859,40.45739082208493
13117,0024E00152000000,836 CONCORD ST,,2017-11-01,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-5,-79.9965467621332,40.45806822027499
13118,0025J00164000000,2501 SMALLMAN ST,2016,2015-04-30,LOCAL ECONOMIC STIMULUS,10,250000,Strip District,7,2,6,Central,Highland,2,2-25,-79.98081901545453,40.4551242778935
13119,0025N00090000000,215 25TH ST,,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98002031568645,40.454662885705886
13120,0025N00090000100,215 25TH ST UNIT 1,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98034469809167,40.45457723927964
13121,0025N00090000200,215 25TH ST UNIT 2,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98024863657547,40.4546442013521
13122,0025N00090000300,215 25TH ST UNIT 3,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98015293466592,40.454710639898884
13123,0025N00090000400,215 25TH ST UNIT 4,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98005758747414,40.454776991269426
13124,0025N00090000500,215 25TH ST UNIT 5,,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97996016923322,40.45484483713349
13125,0025N00090000600,215 25TH ST UNIT 6,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97986017799079,40.45491379105886
13126,0025N00090000700,215 25TH ST UNIT 7,2017,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98014982770329,40.45441701452802
13127,0025N00090000800,215 25TH ST UNIT 8,,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.98005251017061,40.454484430339775
13128,0025N00090000900,215 25TH ST UNIT 9,2020,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97995649663729,40.45455067894787
13129,0025N00090001000,215 25TH ST UNIT 10,2018,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97986080051456,40.454616857230654
13130,0025N00090001100,215 25TH ST UNIT 11,2019,2015-04-01,RESIDENTIAL ENHANCED LERTA,10,2700,Strip District,7,2,6,Central,Highland,2,2-25,-79.97976467370661,40.45468340173893
13131,0080H00139000000,5218 HOLMES ST,2016,2015-04-24,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95154429444804,40.4791493940694
13132,0119S00240000000,5301 BUTLER ST,2016,2015-04-11,COMMERCIAL LERTA,5,50000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95307203025118,40.48284366740623
13133,0088M00098000D00,1628 OVERTON LN UNIT D,2019,2015-04-09,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91897595616786,40.417763282627334
13134,0007B00370000000,1310 W NORTH AVE,2017,2015-04-22,ACT42 ENHANCED RESIDENTIAL,10,250000,Manchester,6,21,1,Northern,Riverview,1,1-8,-80.02468612276769,40.452580186474556
13135,0022S00110000000,913 W NORTH AVE,2018,2015-04-06,ACT42 RESIDENTIAL,3,86750,Allegheny West,1,22,1,Northern,Riverview,1,1-7,-80.01754360908109,40.453226693062874
13136,0023F00228000000,211 CARRINGTON ST,2017,2015-04-29,ACT42 RESIDENTIAL,3,86750,Central Northside,6,25,1,Northern,Riverview,1,1-21,-80.01028138281904,40.45852660154778
13137,0023F00229000000,213 CARRINGTON ST,2017,2015-04-23,ACT42 RESIDENTIAL,3,86750,Central Northside,6,25,1,Northern,Riverview,1,1-21,-80.01035034380193,40.45851378459581
13138,0023F00230000000,215 CARRINGTON ST,2017,2015-04-29,ACT42 RESIDENTIAL,3,86750,Central Northside,6,25,1,Northern,Riverview,1,1-21,-80.01041941532186,40.45850074054574
13139,0124R00273000000,825 LINCOLN AVE,,2011-04-13,COMMERCIAL LERTA,5,50000,Lincoln-Lemington-Belmar,9,12,2,Eastern,Highland,5,3-15,-79.90389527827637,40.46360658680845
13140,0175B00134000000,7503 SUSQUEHANNA ST,2013,2011-04-13,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89338918269983,40.45200544090559
13141,0175B00136000000,7509 SUSQUEHANNA ST,2013,2011-04-13,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89324848903566,40.45194939395885
13142,0175B00138000000,7513 SUSQUEHANNA ST,2013,2011-04-13,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89312117586601,40.45190072476872
13143,0175B00139000000,7517 SUSQUEHANNA ST,2013,2011-04-13,ACT42 ENHANCED RESIDENTIAL,10,250000,Homewood South,9,13,2,Eastern,Frick,5,3-17,-79.89299261559708,40.4518512775178
13144,0088M00012000B00,1544 OVERTON LN UNIT B,,2011-04-28,ACT42 RESIDENTIAL,3,86750,Squirrel Hill South,5,14,3,Eastern,Frick,4,2-20,-79.91766381375963,40.418869519926005
13145,0080F00117000000,4820 HARRISON ST,2019,2017-08-02,ACT42 RESIDENTIAL,3,86750,Central Lawrenceville,7,9,2,Central,Highland,2,3-5,-79.95885130196656,40.477407870165436
13146,0080K00230000000,4826 HATFIELD ST,2020,2017-08-11,ACT42 RESIDENTIAL,3,86750,Central Lawrenceville,7,9,2,Central,Highland,2,3-5,-79.9581053552431,40.47700429485096
13147,0080K00232000000,4824 HATFIELD ST,2019,2017-08-11,ACT42 RESIDENTIAL,3,86750,Central Lawrenceville,7,9,2,Central,Highland,2,3-5,-79.95816011854612,40.476961277770215
13148,0080K00234000000,4820 HATFIELD ST,2020,2017-08-11,ACT42 RESIDENTIAL,3,86750,Central Lawrenceville,7,9,2,Central,Highland,2,3-5,-79.95821021454343,40.47692095320212
13149,0012L00350000000,2312 LARKINS WAY,2019,2017-08-18,ACT42 RESIDENTIAL,3,86750,South Side Flats,3,16,4,Southern,Schenley,3,4-24,-79.97261121504043,40.42680777041131
13150,0036B00093000000,1311 CARNAHAN RD,2019,2017-08-30,ACT42 RESIDENTIAL,3,86750,Banksville,2,20,5,Northern,Emerald,6,4-9,-80.0416515341316,40.41164794110471
13151,0080H00006000000,444 52ND ST,2019,2017-08-24,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95313169127516,40.47926721551188
13152,0080H00008000000,5197 KEYSTONE ST,2019,2017-08-24,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.9530718214216,40.47923670586012
13153,0120N00021000000,5430 CARNEGIE ST,,2017-08-25,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.94939117255674,40.48269156580165
13154,0022R00269000000,1202 W NORTH AVE,,2017-08-21,ACT42 ENHANCED RESIDENTIAL,10,250000,Manchester,6,21,1,Northern,Riverview,1,1-8,-80.02250381187318,40.453055766893776
13155,0008D00169000000,504 LOCKHART ST,,2017-08-04,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-20,-79.99994352752866,40.45259724171498
13156,0023M00268000000,521 TRIPOLI ST,2019,2017-08-29,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-6,-80.00045963136509,40.45586149007259
13157,0024F00280000000,1154 VOSKAMP ST,2017,2017-08-08,ACT42 ENHANCED RESIDENTIAL,10,250000,Spring Garden,1,24,1,Northern,Riverview,1,1-5,-79.99177035810453,40.459570039584705
13158,0056F00115000000,4877 2ND AVE,2018,2016-01-18,LOCAL ECONOMIC STIMULUS,10,250000,Hazelwood,5,15,3,Eastern,Frick,4,2-13,-79.94389672173546,40.410266360019584
13159,0048S00220000000,3427 BUTLER ST,2018,2016-01-02,LOCAL ECONOMIC STIMULUS,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96717484110745,40.46321294653702
13160,0049J00225000000,220 38TH ST,2018,2016-01-19,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.9638915659393,40.46626305756326
13161,0080D00074000000,5305 CARNEGIE ST,2016,2016-01-05,ACT42 ENHANCED RESIDENTIAL,10,250000,Upper Lawrenceville,7,10,2,Central,Highland,2,3-5,-79.95171767857111,40.48187536000292
13162,0049J00089010100,3733 BUTLER ST,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13163,0049J00089020600,3725 BUTLER ST UNIT 206,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13164,0049J00089020700,3725 BUTLER ST UNIT 207,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13165,0049J00089020800,3725 BUTLER ST UNIT 208,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13166,0049J00089020900,3725 BUTLER ST UNIT 209,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13167,0049J00089021000,3725 BUTLER ST UNIT 210,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13168,0049J00089030200,3725 BUTLER ST UNIT 302,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13169,0049J00089030400,3725 BUTLER ST UNIT 304,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13170,0049J00089030600,3725 BUTLER ST UNIT 306,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13171,0049J00089030700,3725 BUTLER ST UNIT 307,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13172,0049J00089030800,3725 BUTLER ST UNIT 308,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13173,0049J00089030900,3725 BUTLER ST UNIT 309,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13174,0049J00089031000,3725 BUTLER ST UNIT 310,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13175,0049J00089040200,3725 BUTLER ST UNIT 402,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13176,0049J00089040400,3725 BUTLER ST UNIT 404,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13177,0049J00089040600,3725 BUTLER ST UNIT 406,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13178,0049J00089040700,3725 BUTLER ST UNIT 407,2023,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13179,0049J00089040800,3725 BUTLER ST UNIT 408,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13180,0049J00089040900,3725 BUTLER ST UNIT 409,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13181,0049J00089041000,3725 BUTLER ST UNIT 410,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13182,0049J00089050200,3725 BUTLER ST UNIT 502,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13183,0049J00089050300,3725 BUTLER ST UNIT 503,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13184,0049J00089050600,3725 BUTLER ST UNIT 506,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13185,0049J00089050800,3725 BUTLER ST UNIT 508,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13186,0049J00089050900,3725 BUTLER ST UNIT 509,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,,,,,,,,,,
13187,0049J00089000000,3725 BUTLER ST #,,2020-07-10,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96459408279105,40.46685042617051
13188,0049J00295000000,223 38TH ST,2022,2020-07-22,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96328916084254,40.46636374392394
13189,0023M00243000000,915 JAMES ST,2015,2011-11-21,ACT42 ENHANCED RESIDENTIAL,10,250000,East Allegheny,1,23,1,Northern,Riverview,1,1-6,-80.00156713368156,40.4554678423043
13190,0049J00246000000,254 38TH ST,2015,2011-11-07,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96282680559702,40.46540856738807
13191,0049J00268000000,271 38TH ST,2013,2011-11-07,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96217268515146,40.46548472190812
13192,0001H00286000000,308 FORBES AVE,2012,2011-11-28,RESIDENTIAL LERTA,10,150000,Central Business District,6,1,6,Central,Riverview,2,1-4,-80.00056029009295,40.43977291878925
13193,0011J00068000000,1819 FORBES AVE,2014,2012-06-25,RESIDENTIAL LERTA,10,150000,Bluff,6,1,3,Central,Schenley,2,2-1,-79.98114587515207,40.43773549152678
13194,0001D00023000000,11 5TH AVE,,2012-06-26,COMMERCIAL LERTA,5,50000,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00283001798385,40.44231783317066
13195,0001D00023000000,11 5TH AVE,,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00283001798385,40.44231783317066
13196,0001D00023000100,524 PENN AVE,2015,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00291042899941,40.44241882622348
13197,0001D00023002A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00284342022798,40.44243548296509
13198,0001D00023002B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00283206026451,40.4424094655781
13199,0001D00023003A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00286508609719,40.4424012920467
13200,0001D00023003B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00289958147663,40.44239283135964
13201,0001D00023003C00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00288823841746,40.44236537503928
13202,0001D00023004A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.0028537395325,40.44237416214668
13203,0001D00023004B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00282046888788,40.44238266802093
13204,0001D00023004C00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00277068497836,40.44228222247414
13205,0001D00023005A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00280368815997,40.442273748328475
13206,0001D00023005B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00284129804858,40.44226421883013
13207,0001D00023006A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00283065176059,40.44223899233531
13208,0001D00023006B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00279290865213,40.44224868255822
13209,0001D00023006C00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.0027597394849,40.44225735063785
13210,0001D00023007A00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00274749090381,40.44222938228458
13211,0001D00023007B00,11 5TH AVE,2014,2012-06-12,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00278080668375,40.442220631862384
13212,0001D00023008A00,11 5TH AVE,2015,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00281876074959,40.442210836499555
13213,0001D00023008B00,11 5TH AVE,2014,2012-06-26,RESIDENTIAL ENHANCED LERTA,10,2700,Central Business District,6,2,6,Central,Riverview,2,1-3,-80.00280770876826,40.44218564204442
13214,0048M00030000000,173 36TH ST,2014,2012-06-30,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96625841309161,40.46601496642535
13215,0048M00032000000,175 36TH ST,2013,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96620490578727,40.46602223180852
13216,0048M00033000000,177 36TH ST,2013,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96613719545678,40.46597322162869
13217,0048S00204000000,3345 PENN AVE,,2012-06-29,COMMERCIAL LERTA,5,50000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-2,-79.96767670834362,40.46264034547075
13218,0048S00204000000,3345 PENN AVE,2018,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-2,-79.96767670834362,40.46264034547075
13219,0049J00075000000,3746 CHARLOTTE ST,2014,2012-06-30,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-3,-79.96499585551365,40.467172695121434
13220,0049N00171000000,3435 LIGONIER ST,2014,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96571698025264,40.46292805015041
13221,0049N00172000000,3433 LIGONIER ST,2013,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96581257438214,40.462893215076825
13222,0049N00239000000,3644 PENN AVE,2013,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96306313983987,40.46406240686687
13223,0049N00239020100,3644 PENN AVE UNIT 201,2014,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96306282515668,40.464015712369
13224,0049N00239020200,3644 PENN AVE UNIT 202,2014,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96304664993926,40.464019273353706
13225,0049N00239020300,3644 PENN AVE UNIT 203,2014,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96303045064937,40.464023137357216
13226,0049N00239020400,3644 PENN AVE UNIT 204,2014,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96301455351762,40.464027712381764
13227,0049N00242000000,PENN AVE,,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96295543362248,40.46409303860286
13228,0049N00244000000,PENN AVE,,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96289659359734,40.46409893456362
13229,0049N00246000000,PENN AVE,,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96282437289668,40.464101087143085
13230,0049N00247000000,3634 PENN AVE,,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96264471296999,40.464136592211496
13231,0049N00294000000,3649 MINTWOOD ST,,2012-06-29,ACT42 ENHANCED RESIDENTIAL,10,250000,Lower Lawrenceville,7,6,2,Central,Highland,2,3-6,-79.96307831031879,40.46365438036461
13232,0050L00069000000,5159 KINCAID ST,2013,2012-06-01,ACT42 RESIDENTIAL,3,86750,Garfield,9,10,2,Central,Highland,5,3-4,-79.9403951085685,40.467163287806834
13233,0083B00327000000,739 N SAINT CLAIR ST,2014,2012-06-07,ACT42 ENHANCED RESIDENTIAL,10,250000,East Liberty,9,11,2,Central,Highland,5,3-8,-79.92467529219999,40.4701566848438
